Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Skoda Octavia L,2005,2.5,24.18,120000,Diesel,Individual,Manual,2
Renault KWID AMT,2018,4.0,3.71,25000,Petrol,Individual,Automatic,0
Hyundai Accent CRDi,2005,1.3,7.28,79000,Diesel,Individual,Manual,1
Renault Lodgy 85PS,2015,6.0,9.89,125000,Diesel,Individual,Manual,0
Mahindra Xylo D2,2014,3.95,10.56,140000,Diesel,Individual,Manual,0
Hyundai i20 Active,2016,7.2,8.11,80000,Diesel,Individual,Manual,0
Honda City S,2011,4.5,11.04,110000,Petrol,Individual,Manual,2
Ford Figo Aspire,2018,7.0,5.39,25000,Petrol,Individual,Manual,0
Honda Mobilio RS,2015,10.0,8.64,46000,Diesel,Individual,Manual,0
Hyundai Santro Magna,2020,5.0,4.9,1000,Petrol,Individual,Manual,0
Maruti 800 AC,2007,1.25,2.38,60000,Petrol,Individual,Manual,1
Renault Lodgy 85PS,2015,6.9,10.19,80000,Diesel,Individual,Manual,0
Jeep Compass 2.0,2017,15.5,16.72,120000,Diesel,Individual,Manual,0
Tata Indica V2,2013,1.7,3.76,110000,Petrol,Individual,Manual,1
Fiat Linea Emotion,2010,2.75,7.35,110000,Diesel,Individual,Manual,2
Toyota Innova 2.5,2007,5.0,15.89,200000,Diesel,Individual,Manual,2
Volkswagen Jetta 2.0L,2013,9.5,10.3,80000,Diesel,Individual,Manual,1
Maruti Swift Dzire,2019,8.03,7.86,24000,Diesel,Individual,Manual,0
Maruti Swift Dzire,2013,4.7,6.49,150000,Diesel,Individual,Manual,0
Renault KWID RXT,2015,3.0,3.42,60000,Petrol,Individual,Manual,0
Renault Duster 110PS,2014,6.0,8.69,116000,Diesel,Individual,Manual,0
Ford Figo Diesel,2013,2.75,5.69,104300,Diesel,Individual,Manual,0
Mahindra KUV 100,2018,7.0,6.21,30000,Diesel,Individual,Manual,0
Mercedes-Benz GL-Class 350,2014,32.5,64.8,33000,Diesel,Individual,Automatic,0
Volkswagen Ameo 1.5,2020,8.0,9.4,25000,Diesel,Individual,Manual,0
Audi A6 2.0,2014,22.0,57.07,60000,Diesel,Individual,Automatic,0
Hyundai Verna CRDi,2007,2.45,9.86,121000,Diesel,Individual,Manual,1
Hyundai Verna CRDi,2010,3.1,9.11,120000,Diesel,Individual,Manual,1
Hyundai Verna CRDi,2007,2.45,9.86,120000,Diesel,Individual,Manual,1
Volkswagen Polo Petrol,2011,4.5,6.09,110000,Petrol,Individual,Manual,0
Volkswagen Jetta 2.0L,2013,8.5,10.8,84000,Diesel,Individual,Automatic,1
Honda CR-V 2.4,2004,3.25,27.44,120000,Petrol,Individual,Automatic,2
Maruti Swift VDI,2013,4.1,6.6,100000,Diesel,Individual,Manual,2
Volvo XC60 Inscription,2018,55.0,40.95,50000,Diesel,Individual,Automatic,0
Hyundai Creta 1.6,2015,10.0,12.72,73500,Diesel,Individual,Manual,0
Hyundai Xcent 1.1,2016,5.9,7.02,34000,Diesel,Individual,Manual,1
Nissan Kicks XV,2019,12.0,9.65,23000,Diesel,Individual,Manual,0
Ford Fiesta 1.4,2008,1.75,9.81,163000,Diesel,Individual,Manual,2
Chevrolet Optra Magnum,2011,3.0,5.76,119000,Diesel,Individual,Manual,1
Toyota Innova Crysta,2017,21.75,15.28,50000,Diesel,Individual,Automatic,0
Honda City i-DTEC,2019,11.1,11.27,10500,Diesel,Individual,Manual,0
Mitsubishi Lancer 2.0,2000,1.5,14.7,280000,Diesel,Individual,Manual,1
Volkswagen Vento Diesel,2013,3.25,11.3,155000,Diesel,Individual,Manual,1
Ford Fiesta 1.4,2010,3.25,9.81,163000,Diesel,Individual,Manual,0
Honda City 2017-2020,2008,2.8,12.19,75000,Petrol,Individual,Manual,0
Maruti Estilo LXI,2008,1.6,5.06,56000,Petrol,Individual,Manual,2
Honda City i,2016,7.65,12.42,80000,Diesel,Individual,Manual,0
Honda City i,2014,6.4,10.69,120000,Diesel,Individual,Manual,1
Tata Indica V2,2007,0.65,4.24,120000,Diesel,Individual,Manual,2
Skoda Octavia Ambiente,2007,1.95,24.96,175000,Diesel,Individual,Manual,1
Maruti Alto 800,2017,2.95,3.74,15000,Petrol,Individual,Manual,0
Maruti Swift Dzire,2012,6.25,7.86,100000,Diesel,Individual,Manual,1
Maruti Wagon R,2009,1.6,4.4,80000,Petrol,Individual,Manual,1
Maruti Celerio VXI,2015,3.3,5.1,84000,Petrol,Individual,Manual,1
Ford Figo Petrol,2010,1.8,6.17,50000,Petrol,Individual,Manual,1
Fiat Palio 1.2,2003,0.7,5.88,50000,Petrol,Individual,Manual,1
Maruti Omni 8,2012,1.5,2.71,35000,Petrol,Individual,Manual,1
Hyundai i10 Era,2011,3.0,4.61,30000,Petrol,Individual,Manual,0
Hyundai i20 1.2,2018,7.3,7.41,2388,Petrol,Individual,Manual,0
Maruti Vitara Brezza,2017,6.5,10.32,16200,Diesel,Individual,Manual,0
Maruti Alto 800,2019,3.3,3.89,10000,CNG,Individual,Manual,1
Maruti Alto K10,2019,3.66,4.23,15000,Petrol,Individual,Manual,0
Hyundai Verna VTVT,2019,11.49,9.02,5000,Petrol,Individual,Manual,0
Datsun GO D,2016,1.5,3.99,42000,Petrol,Individual,Manual,0
Hyundai Santro Xing,2013,1.87,5.45,120000,Petrol,Individual,Manual,1
Tata Safari DICOR,2011,4.25,16.57,60000,Diesel,Individual,Manual,1
Maruti 800 Std,2012,1.5,2.73,76000,Petrol,Individual,Manual,0
Ford Aspire Trend,2018,6.2,6.17,15000,Petrol,Individual,Manual,0
Skoda Octavia L,2007,2.5,27.3,100000,Diesel,Individual,Manual,1
Hyundai Verna 1.6,2012,4.75,9.39,83000,Petrol,Individual,Automatic,0
Chevrolet Cruze LTZ,2016,7.5,14.28,67600,Diesel,Individual,Automatic,0
Mitsubishi Pajero Sport,2015,12.5,13.65,160000,Diesel,Individual,Manual,1
Hyundai EON Era,2014,2.5,7.92,80000,Petrol,Individual,Manual,1
Honda Amaze VX,2013,4.45,5.92,100000,Diesel,Individual,Manual,0
Volkswagen Jetta 2.0,2010,4.0,10.0,100000,Diesel,Individual,Manual,0
Hyundai i20 1.4,2010,3.5,7.72,90000,Diesel,Individual,Manual,1
Skoda Rapid Ultima,2012,2.95,10.55,140000,Diesel,Individual,Manual,0
Maruti Swift Dzire,2018,6.0,7.5,25000,Petrol,Individual,Manual,0
Toyota Innova Crysta,2018,16.5,17.4,20000,Diesel,Individual,Manual,0
Maruti 800 AC,2012,1.0,2.48,30000,Petrol,Individual,Manual,0
Ford Aspire Trend,2018,6.9,6.17,13000,Petrol,Individual,Manual,0
Hyundai i20 1.2,2018,7.1,7.96,42000,Petrol,Individual,Manual,0
Hyundai EON 1.0,2018,3.5,7.2,10000,Petrol,Individual,Manual,1
Maruti Alto K10,2012,2.2,4.23,13000,Petrol,Individual,Manual,0
Renault Triber RXZ,2019,7.0,5.57,6500,Petrol,Individual,Manual,0
Hyundai EON Magna,2013,1.98,8.0,49500,Petrol,Individual,Manual,1
Hyundai i20 1.4,2011,3.5,7.41,50000,Diesel,Individual,Manual,0
Maruti Baleno Alpha,2016,6.5,7.08,35000,Petrol,Individual,Manual,1
Mahindra Verito 1.5,2015,3.8,9.27,120000,Diesel,Individual,Manual,1
Tata Zest Revotron,2014,3.6,7.27,50000,Petrol,Individual,Manual,1
Skoda Rapid 1.6,2012,3.85,10.11,116000,Petrol,Individual,Manual,0
Hyundai Verna 1.6,2012,5.9,10.04,110000,Diesel,Individual,Manual,1
Mahindra XUV500 W4,2013,7.5,14.93,70000,Diesel,Individual,Manual,1
Fiat Grande Punto,2011,2.55,6.12,100000,Diesel,Individual,Manual,2
Hyundai Grand i10,2015,4.99,5.89,20000,Petrol,Individual,Manual,0
Maruti Swift Dzire,2018,7.3,6.49,60000,Diesel,Individual,Automatic,0
Honda Jazz 1.5,2016,6.5,6.83,30000,Diesel,Individual,Manual,1
Renault Pulse RxL,2012,2.2,6.3,75000,Diesel,Individual,Manual,0
Maruti Swift 1.3,2006,2.3,6.32,110000,Petrol,Individual,Manual,2
Maruti Swift 1.3,2006,2.15,6.18,90000,Petrol,Individual,Manual,3
Tata Indica V2,2006,1.0,3.88,110000,Diesel,Individual,Manual,2
Hyundai Accent GLS,2004,1.1,7.76,120000,Petrol,Individual,Manual,3
Tata Indica Vista,2009,1.52,3.96,48000,Diesel,Individual,Manual,1
Maruti Ignis Zeta,2020,6.0,5.03,5000,Petrol,Individual,Automatic,0
Chevrolet Tavera Neo,2016,6.2,6.54,120000,Diesel,Individual,Manual,0
Toyota Platinum Etios,2018,7.8,15.45,116000,Diesel,Individual,Manual,0
Maruti Swift LXI,2020,4.45,7.21,1000,Petrol,Individual,Manual,0
Hyundai Xcent 1.2,2018,5.75,7.02,15000,Petrol,Individual,Automatic,0
Maruti S-Cross 2017-2020,2018,9.75,8.18,5000,Diesel,Individual,Manual,0
Tata Tiago 2019-2020,2019,4.5,5.18,3500,Petrol,Individual,Manual,0
Ford Figo 1.5D,2015,4.8,5.57,80000,Diesel,Individual,Manual,0
Maruti Omni MPI,2008,1.1,2.71,48676,Petrol,Individual,Manual,0
Hyundai Santro Xing,2006,1.05,5.4,60000,Petrol,Individual,Manual,2
BMW 6 Series,2018,58.3,49.5,30000,Diesel,Individual,Automatic,0
Hyundai i20 1.2,2014,4.15,8.03,72000,Petrol,Dealer,Manual,0
Maruti Swift VXI,2015,4.75,6.46,51000,Petrol,Dealer,Manual,0
Maruti Ignis Zeta,2017,5.25,5.03,29000,Petrol,Dealer,Manual,0
Maruti Wagon R,2015,3.65,4.03,28000,Petrol,Dealer,Manual,0
Maruti Swift VDI,2011,3.75,6.94,97000,Diesel,Dealer,Manual,0
Maruti Swift Dzire,2018,7.65,6.49,59000,Diesel,Dealer,Manual,0
Maruti Swift Dzire,2019,7.7,6.49,27000,Diesel,Individual,Manual,0
Renault KWID RXT,2018,3.5,3.42,30000,Petrol,Individual,Manual,0
Mahindra Scorpio 1.99,2015,8.75,11.19,70000,Diesel,Individual,Manual,0
Mahindra XUV500 W6,2014,7.8,13.5,69000,Diesel,Dealer,Manual,0
Maruti S-Cross 2017-2020,2018,9.9,8.61,15000,Diesel,Individual,Manual,0
Maruti Swift Dzire,2019,8.0,6.49,35700,Diesel,Dealer,Manual,0
Hyundai Verna 1.6,2012,3.5,8.56,120000,Diesel,Individual,Manual,2
Volkswagen Polo Diesel,2013,3.25,6.46,120000,Diesel,Individual,Manual,0
Volkswagen Polo Diesel,2013,3.6,6.46,80000,Diesel,Individual,Manual,0
Maruti Alto K10,2010,1.48,4.23,120000,Petrol,Individual,Manual,0
Maruti Baleno Delta,2017,6.7,7.75,36000,Diesel,Individual,Manual,0
Toyota Etios Liva,2014,4.31,7.42,120000,Diesel,Individual,Manual,0
Maruti Omni E,2017,2.6,2.8,9000,Petrol,Individual,Manual,0
Tata Nano Lx,2012,0.7,2.25,50000,Petrol,Individual,Manual,1
Renault KWID Climber,2019,3.0,3.92,35000,Petrol,Individual,Manual,0
Mahindra Xylo E4,2011,1.5,11.22,130000,Diesel,Individual,Manual,1
Ford Figo Diesel,2010,2.6,5.93,70000,Diesel,Individual,Manual,0
Maruti Swift Dzire,2012,3.2,7.43,90000,Diesel,Individual,Manual,2
Tata Nexon 1.2,2018,7.0,8.57,35000,Petrol,Individual,Manual,0
Volkswagen Polo Petrol,2012,4.15,6.27,80000,Petrol,Individual,Manual,0
Maruti Swift Vdi,2008,2.6,7.49,120000,Diesel,Individual,Manual,1
Tata Nano Cx,2011,0.7,2.32,80000,Petrol,Individual,Manual,0
Toyota Etios Liva,2015,5.15,8.18,30000,Petrol,Individual,Manual,0
Hyundai Verna 1.6,2016,8.04,9.02,60000,Diesel,Individual,Manual,0
Skoda Octavia L,2007,2.75,27.3,200000,Diesel,Individual,Manual,1
Ford EcoSport 1.5,2017,9.34,9.92,101000,Diesel,Individual,Manual,0
Ford Fiesta 1.4,2007,2.1,9.81,110000,Diesel,Individual,Manual,0
Toyota Innova 2.5,2014,10.5,15.45,136000,Diesel,Individual,Manual,2
Chevrolet Tavera B2,2011,6.5,6.54,250000,Diesel,Individual,Manual,1
Chevrolet Cruze LTZ,2012,5.5,13.16,74000,Diesel,Individual,Manual,3
Chevrolet Tavera Neo,2010,2.85,5.52,265000,Diesel,Individual,Manual,3
Honda Jazz 1.2,2015,7.0,7.8,22700,Petrol,Individual,Manual,0
Hyundai Grand i10,2016,5.25,5.45,45000,Petrol,Individual,Manual,0
Maruti Eeco 5,2011,2.5,4.0,36000,Petrol,Individual,Manual,1
Maruti Swift Dzire,2015,5.75,7.86,57000,Diesel,Individual,Manual,1
Tata Tiago 1.05,2018,5.4,5.4,33000,Diesel,Individual,Manual,0
Maruti Ertiga VXI,2012,5.6,10.36,59000,Petrol,Individual,Manual,0
Volkswagen Vento Diesel,2012,3.8,11.3,200000,Diesel,Individual,Manual,0
Ford Figo Petrol,2011,2.4,6.11,80000,Petrol,Individual,Manual,1
Chevrolet Spark 1.0,2012,3.0,3.78,70000,CNG,Individual,Manual,0
Datsun RediGO S,2018,2.8,3.75,50000,Petrol,Individual,Manual,0
Maruti Ritz VDi,2011,3.5,5.31,118000,Diesel,Individual,Manual,1
Tata Indica Vista,2014,1.1,4.36,250000,Diesel,Individual,Manual,1
Tata Nexon 1.5,2018,9.8,7.98,20000,Diesel,Individual,Manual,0
Tata Nexon 1.5,2018,9.7,7.98,21871,Diesel,Individual,Manual,0
Mahindra KUV 100,2016,3.57,6.59,120000,Diesel,Individual,Manual,0
Tata Indica Vista,2014,2.8,3.96,100000,Diesel,Individual,Manual,0
Mahindra Bolero 2011-2019,2012,4.3,8.47,50000,Diesel,Individual,Manual,0
Maruti Swift VDI,2014,2.17,6.94,50000,Diesel,Individual,Manual,0
Maruti Alto 800,2015,2.5,3.42,70000,Petrol,Individual,Manual,0
Chevrolet Enjoy 1.3,2016,5.25,6.3,80000,Diesel,Individual,Manual,0
Tata Tiago 1.2,2018,5.0,5.45,25000,Petrol,Individual,Manual,0
Mahindra Scorpio S5,2019,10.0,11.93,60000,Diesel,Individual,Manual,0
Maruti Alto 800,2017,3.16,3.31,25000,Petrol,Individual,Manual,0
Maruti Alto 800,2018,3.5,3.67,50000,Petrol,Individual,Manual,0
Tata Nexon 1.5,2018,9.5,7.73,14000,Diesel,Individual,Manual,0
Maruti 800 AC,2005,0.45,2.48,55425,Petrol,Individual,Manual,1
Mahindra Bolero 2011-2019,2013,4.75,8.66,76000,Diesel,Individual,Manual,0
Toyota Fortuner 2.8,2020,32.0,29.38,3000,Diesel,Individual,Automatic,0
Mahindra TUV 300,2016,6.0,9.2,139000,Diesel,Individual,Manual,0
Volkswagen Vento 1.6,2014,4.3,10.97,100000,Petrol,Individual,Manual,0
Hyundai Creta 1.6,2015,9.65,11.52,60000,Diesel,Individual,Manual,0
Skoda Rapid 1.6,2013,3.95,10.99,35000,Petrol,Individual,Automatic,1
Tata Sumo CX,2008,1.5,7.07,120000,Diesel,Individual,Manual,0
Maruti Ertiga ZDI,2013,7.0,11.76,37659,Diesel,Individual,Manual,0
Maruti Ritz VDi,2012,2.5,5.31,89000,Diesel,Individual,Manual,1
Maruti Ertiga ZDI,2013,6.8,11.76,37500,Diesel,Individual,Manual,1
Tata Tiago 1.2,2018,5.0,5.35,5000,Petrol,Individual,Automatic,0
Hyundai Grand i10,2013,4.2,5.55,21000,Petrol,Individual,Manual,0
Maruti Alto K10,2017,2.9,3.59,10000,Petrol,Individual,Manual,1
Maruti Swift Dzire,2017,7.5,6.49,30000,Diesel,Individual,Manual,0
Maruti Eeco 7,2015,3.0,3.75,19800,Petrol,Individual,Manual,0
Maruti Ritz VDi,2011,2.5,5.31,90000,Diesel,Individual,Manual,2
Honda Brio Exclusive,2014,3.35,5.33,33033,Petrol,Dealer,Manual,0
Hyundai Grand i10,2015,4.65,5.22,63063,Petrol,Dealer,Automatic,0
Maruti Wagon R,2007,1.0,3.9,70000,Petrol,Individual,Manual,1
Maruti Wagon R,2007,1.0,4.03,80000,Petrol,Individual,Manual,1
Maruti Ertiga VDI,2013,5.5,9.82,120000,Diesel,Individual,Manual,2
Maruti Swift Dzire,2012,3.41,7.43,120000,Diesel,Individual,Manual,0
Hyundai Grand i10,2017,6.0,5.83,50000,Diesel,Individual,Manual,0
Honda City i,2014,6.5,11.85,167000,Diesel,Individual,Manual,0
Chevrolet Spark 1.0,2008,0.76,3.5,80000,Petrol,Individual,Manual,0
Tata Indigo CS,2014,2.15,5.94,100000,Diesel,Individual,Manual,1
Maruti Ciaz ZDi,2017,6.5,9.64,60000,Diesel,Individual,Manual,0
Renault Captur 1.5,2017,9.0,10.89,50000,Diesel,Individual,Manual,0
Hyundai i20 Sportz,2014,5.0,7.72,17000,Petrol,Individual,Manual,0
Maruti Baleno Delta,2017,5.5,6.85,46000,Petrol,Individual,Manual,0
Maruti Swift VDI,2015,4.75,7.21,60000,Diesel,Individual,Manual,0
Maruti Wagon R,2006,0.65,4.19,198000,Petrol,Individual,Manual,1
Hyundai Xcent 1.1,2015,4.25,7.02,60000,Diesel,Individual,Manual,0
Toyota Corolla Altis,2012,4.77,16.27,90000,Diesel,Individual,Manual,3
Chevrolet Spark 1.0,2011,1.5,3.5,40000,Petrol,Individual,Manual,1
Maruti Alto LXi,2011,2.25,3.56,90000,Petrol,Individual,Manual,0
Maruti Alto LXi,2010,1.9,3.56,80000,Petrol,Individual,Manual,0
Maruti Alto LX,2003,1.0,3.85,164000,Petrol,Individual,Manual,2
Mahindra Bolero SLE,2011,4.0,9.03,70000,Diesel,Individual,Manual,1
Audi Q5 35TDI,2018,39.75,64.2,31800,Diesel,Dealer,Automatic,0
Honda CR-V 2.0L,2016,13.5,29.12,74000,Petrol,Dealer,Automatic,0
Lexus ES 300h,2019,51.5,8.32,20000,Petrol,Dealer,Automatic,0
Jaguar XF 2.0,2017,32.0,63.48,45000,Diesel,Dealer,Automatic,0
Jeep Wrangler 2016-2019,2017,41.0,17.68,17000,Petrol,Individual,Automatic,0
Mahindra Thar CRDe,2018,9.0,13.22,12000,Diesel,Dealer,Manual,0
Toyota Camry 2.5,2016,20.0,39.88,68089,Petrol,Dealer,Automatic,0
Honda Jazz VX,2016,5.5,7.88,56494,Petrol,Dealer,Manual,0
Toyota Innova 2.5,2013,7.5,14.73,79328,Diesel,Dealer,Manual,1
Honda Amaze V,2019,7.79,6.96,7032,Petrol,Dealer,Automatic,0
BMW 5 Series,2018,40.0,68.56,10000,Diesel,Dealer,Automatic,0
Mercedes-Benz E-Class Exclusive,2019,52.0,63.0,17000,Petrol,Dealer,Automatic,0
Land Rover Discovery,2019,45.0,72.0,21000,Diesel,Dealer,Automatic,0
Tata Hexa XE,2017,9.7,7.07,26500,Diesel,Dealer,Manual,0
Mercedes-Benz S-Class S,2017,60.0,56.4,37000,Diesel,Dealer,Automatic,0
Hyundai Grand i10,2016,4.75,5.61,45629,Petrol,Dealer,Automatic,0
Hyundai Venue SX,2019,11.25,10.1,3500,Petrol,Dealer,Automatic,0
Honda CR-V 2.4L,2017,16.5,27.44,52000,Petrol,Dealer,Automatic,0
Mahindra Bolero Power,2019,7.4,8.57,35000,Diesel,Individual,Manual,0
Mahindra KUV 100,2018,4.0,6.02,15000,Petrol,Individual,Manual,0
Maruti Wagon R,2018,4.3,3.74,14000,Petrol,Individual,Manual,0
Mahindra XUV300 W8,2019,11.32,9.02,20000,Petrol,Individual,Manual,0
Maruti Wagon R,2017,3.52,4.23,68850,Petrol,Dealer,Manual,0
Tata Tiago 1.2,2016,2.53,5.78,45775,Petrol,Dealer,Manual,0
Chevrolet Spark 1.0,2012,0.8,3.4,70000,Petrol,Individual,Manual,1
Maruti Wagon R,2015,3.13,4.07,68203,Petrol,Dealer,Manual,0
Hyundai Grand i10,2014,3.8,5.89,30000,Petrol,Individual,Manual,1
Renault KWID RXL,2018,3.5,3.82,25000,Petrol,Individual,Manual,0
Renault Duster 85PS,2016,6.0,8.24,90000,Diesel,Individual,Manual,1
Tata Manza Aqua,2011,0.88,5.52,97343,Diesel,Dealer,Manual,0
Maruti Omni 8,2008,1.6,2.55,70000,Petrol,Individual,Manual,3
Maruti Omni E,2008,1.25,2.94,70000,Petrol,Individual,Manual,3
Hyundai i10 Sportz,2014,2.9,4.98,31000,Petrol,Individual,Manual,0
Mahindra Scorpio S4,2014,6.5,11.81,70000,Diesel,Individual,Manual,0
Maruti Eeco CNG,2015,3.8,4.3,20000,CNG,Individual,Manual,0
Hyundai EON D,2014,1.8,7.68,62000,Petrol,Individual,Manual,0
Maruti 800 AC,2008,0.75,2.48,29000,Petrol,Individual,Manual,0
Tata Safari DICOR,2012,1.32,16.57,82507,Diesel,Dealer,Manual,0
Chevrolet Beat LS,2010,1.1,4.23,60000,Petrol,Individual,Manual,1
Maruti Alto K10,2018,3.9,4.15,10000,Petrol,Individual,Manual,0
Hyundai i20 Asta,2015,5.5,7.41,70000,Petrol,Individual,Manual,0
Hyundai Santro Xing,2004,0.7,5.05,70000,Petrol,Individual,Manual,1
Maruti 800 AC,2008,0.7,2.5,59400,Petrol,Individual,Manual,3
Hyundai EON Era,2013,2.75,7.92,20000,Petrol,Individual,Manual,0
Maruti SX4 Vxi,2009,2.5,10.02,125876,Petrol,Individual,Manual,1
Jeep Compass 1.4,2019,21.0,19.21,5000,Petrol,Individual,Automatic,0
Tata Sumo MKII,2011,2.5,6.37,90000,Diesel,Individual,Manual,1
Isuzu D-Max V-Cross,2017,12.5,17.1,56800,Diesel,Individual,Manual,0
Audi A4 2.0,2014,15.0,38.11,60000,Diesel,Individual,Automatic,0
Toyota Innova Crysta,2011,8.0,16.75,60000,Diesel,Individual,Manual,0
Toyota Fortuner 4x2,2014,13.8,29.68,150000,Diesel,Individual,Manual,0
Maruti Celerio VXI,2014,3.25,4.64,65204,Petrol,Dealer,Automatic,0
Hyundai Venue SX,2019,11.5,9.8,2286,Petrol,Dealer,Automatic,0
Maruti Swift AMT,2018,6.55,6.32,15732,Petrol,Dealer,Automatic,0
Mahindra Thar DI,2019,8.9,14.04,13000,Diesel,Dealer,Manual,0
Maruti Ignis 1.2,2018,5.25,5.4,33000,Petrol,Dealer,Manual,0
Hyundai i10 Magna,2014,3.0,4.89,100000,Petrol,Individual,Manual,0
BMW 3 Series,2017,29.5,42.82,39000,Diesel,Dealer,Automatic,0
BMW 5 Series,2019,52.0,67.93,10000,Diesel,Dealer,Automatic,0
Honda City i,2018,9.25,12.08,28900,Petrol,Dealer,Manual,0
Honda City 1.5,2017,6.75,12.42,49523,Petrol,Dealer,Manual,0
Maruti Vitara Brezza,2018,7.45,10.42,48000,Diesel,Dealer,Manual,0
Maruti Vitara Brezza,2018,8.35,10.71,17000,Diesel,Dealer,Manual,0
Volkswagen Polo 1.5,2019,6.95,6.09,36800,Diesel,Dealer,Manual,0
Maruti Vitara Brezza,2018,7.25,9.24,36521,Diesel,Dealer,Manual,0
Maruti Swift Dzire,2017,6.2,7.64,90000,Petrol,Individual,Manual,0
Maruti Zen Classic,1998,0.58,3.6,80000,Petrol,Individual,Manual,2
Nissan Sunny Diesel,2014,3.35,7.52,71000,Diesel,Dealer,Manual,0
Mahindra XUV500 W6,2011,4.75,13.5,108000,Diesel,Dealer,Manual,0
Renault Duster 85PS,2015,4.85,9.42,75000,Diesel,Dealer,Manual,0
Maruti Ciaz ZXi,2015,6.1,10.14,33000,Petrol,Individual,Manual,0
Hyundai Creta 1.6,2015,10.0,12.72,50000,Diesel,Individual,Manual,0
Renault KWID Climber,2019,3.0,3.92,35000,Petrol,Individual,Manual,0
Hyundai Creta 1.6,2018,14.05,13.08,15000,Petrol,Individual,Manual,0
Maruti Ciaz Delta,2018,6.5,10.44,22000,Petrol,Individual,Manual,1
Hyundai Creta 1.6,2015,8.5,11.52,108000,Diesel,Individual,Manual,0
Audi Q5 3.0,2014,18.5,56.4,76131,Diesel,Individual,Automatic,0
Hyundai i10 Magna,2012,2.67,5.03,40000,Petrol,Individual,Manual,0
Hyundai EON Magna,2013,2.15,8.0,47000,Petrol,Individual,Manual,1
Tata Hexa XT,2017,12.82,6.44,45000,Diesel,Individual,Manual,0
Maruti Alto 800,2017,2.82,3.56,15000,Petrol,Individual,Manual,0
Toyota Innova 2.5,2012,6.1,13.56,90000,Diesel,Individual,Manual,0
Mahindra Thar CRDe,2018,9.0,13.22,35000,Diesel,Individual,Manual,0
Mahindra Scorpio 1.99,2015,8.0,11.93,70000,Diesel,Individual,Manual,0
Hyundai i20 Asta,2013,3.8,7.64,110000,Diesel,Individual,Manual,1
Mahindra Scorpio LX,2012,4.5,13.3,120000,Diesel,Individual,Manual,1
Maruti SX4 Celebration,2011,2.42,9.16,120000,Diesel,Individual,Manual,0
Renault KWID RXT,2017,3.5,3.42,35000,Petrol,Individual,Manual,1
Tata Tigor 1.2,2018,4.0,5.98,22000,Petrol,Individual,Manual,0
Maruti Wagon R,2017,4.0,3.74,70000,Petrol,Individual,Manual,0
Chevrolet Sail 1.3,2013,2.46,5.76,56000,Diesel,Dealer,Manual,0
Tata Indigo CS,2014,2.21,5.7,65000,Diesel,Dealer,Manual,0
Ford Endeavour 2.5L,2013,7.0,28.07,62000,Diesel,Dealer,Manual,0
Toyota Fortuner 4x4,2016,17.5,32.08,52000,Diesel,Dealer,Automatic,0
Hyundai Xcent 1.2,2017,5.5,7.09,49000,Diesel,Dealer,Manual,0
Maruti Ciaz VDi,2015,5.5,10.04,50000,Diesel,Dealer,Manual,1
Maruti Swift VDI,2013,3.75,6.6,65000,Diesel,Dealer,Manual,0
Hyundai Xcent 1.1,2015,3.91,6.17,55000,Diesel,Dealer,Manual,0
Mercedes-Benz B Class,2015,20.51,58.2,35000,Diesel,Dealer,Automatic,1
Tata Aria Pure,2014,5.25,7.42,78000,Diesel,Dealer,Manual,1
Hyundai Verna CRDi,2007,2.12,9.11,58000,Diesel,Dealer,Manual,1
Chevrolet Beat Diesel,2011,2.21,4.09,56000,Diesel,Dealer,Manual,1
Fiat Linea Emotion,2010,2.65,7.35,61000,Diesel,Dealer,Manual,1
Renault Scala Diesel,2013,3.99,6.72,61000,Diesel,Dealer,Manual,1
Hyundai Getz 1.5,2008,1.75,7.2,61000,Diesel,Dealer,Manual,1
Skoda Rapid 1.6,2011,4.11,10.77,64481,Diesel,Dealer,Manual,1
Volkswagen Vento Diesel,2011,3.65,10.86,65000,Diesel,Dealer,Manual,1
BMW 5 Series,2009,9.75,68.56,80000,Diesel,Dealer,Automatic,1
Nissan Sunny XV,2015,4.99,7.84,61000,Diesel,Dealer,Manual,1
Mercedes-Benz M-Class ML,2014,25.75,58.2,70000,Diesel,Individual,Automatic,0
Chevrolet Spark 1.0,2009,1.45,3.25,30000,Petrol,Individual,Manual,0
Tata Indica Vista,2011,2.0,3.6,200000,Diesel,Individual,Manual,1
Audi Q3 2.0,2014,12.0,36.63,230000,Diesel,Individual,Automatic,0
Hyundai EON 1.0,2016,2.8,8.48,100000,Petrol,Individual,Manual,0
Mahindra Scorpio VLS,2011,4.5,12.8,95000,Diesel,Individual,Automatic,1
Honda City 2017-2020,2006,1.5,11.62,140000,Petrol,Individual,Manual,2
Honda Mobilio S,2017,6.0,7.84,70000,Petrol,Individual,Manual,0
Renault KWID RXT,2016,2.75,3.89,60000,Petrol,Individual,Manual,0
Tata Manza Aura,2010,1.1,6.24,88000,Diesel,Individual,Manual,0
Mahindra XUV500 W8,2012,5.0,12.92,200000,Diesel,Individual,Manual,3
Mahindra XUV500 W8,2012,7.0,12.92,60000,Diesel,Individual,Manual,1
BMW 3 Series,2012,9.0,39.43,155000,Diesel,Individual,Automatic,1
